ts,yesBid,yesAsk,noBid,noAsk
2026-01-02T12:42:49.833Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:51.860Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:51.862Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:54.889Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:55.025Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:56.880Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:58.874Z,0.001,0.002,0.998,0.999
2026-01-02T12:42:58.881Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:01.932Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:02.895Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:03.905Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:05.918Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:06.929Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:08.916Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:08.939Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:11.931Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:13.941Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:14.934Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:16.939Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:17.958Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:20.068Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:20.963Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:20.966Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:24.973Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:24.986Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:25.985Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:27.987Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:29.994Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:32.047Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:32.996Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:33.015Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:35.014Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:36.030Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:40.023Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:40.230Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:43.039Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:43.042Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:45.066Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:46.115Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:47.066Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:50.071Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:50.076Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:52.069Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:54.093Z,0.001,0.002,0.998,0.999
2026-01-02T12:43:58.089Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:02.113Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:06.129Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:10.134Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:13.146Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:16.183Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:20.214Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:25.209Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:28.203Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:32.227Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:36.237Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:39.252Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:44.281Z,0.001,0.002,0.998,0.999
2026-01-02T12:44:47.284Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:20.398Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:24.426Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:25.425Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:28.433Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:31.437Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:36.462Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:37.458Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:38.460Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:42.482Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:44.484Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:46.491Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:51.510Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:53.526Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:58.527Z,0.001,0.002,0.998,0.999
2026-01-02T12:45:58.536Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:02.544Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:05.571Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:08.582Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:08.830Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:11.848Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:12.602Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:12.610Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:13.870Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:15.619Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:16.902Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:18.624Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:19.611Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:20.874Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:22.886Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:23.625Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:25.649Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:26.888Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:27.909Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:28.658Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:30.955Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:32.685Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:33.696Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:34.914Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:34.932Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:36.677Z,0.001,0.002,0.998,0.999
2026-01-02T12:46:39.699Z,0.001,0.002,0.998,0.999
